gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,revenue_per_tenure
1,0,1,1,1.5729808767233588,1,2,0,0.6875953481498096,1.7742775515578793,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,0.43166800821635803
0,0,1,1,-0.9924020376385531,1,0,0,-1.4943441130683104,-0.9367612723871103,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.711133353339382
1,0,0,0,-0.9924020376385531,1,2,1,-0.18318627993723904,-0.814670048643952,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,-0.2075263594830705
1,0,0,0,-0.5037576729981889,1,2,1,0.8620840331672525,-0.2209901602743545,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,0.3876526372853581
0,0,1,1,0.025607055362205634,1,2,1,1.2941512532104444,0.5231901734904435,1,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0.6686374413079639
1,0,0,0,1.5729808767233588,1,2,1,0.4748853321285456,1.4438961836743407,0,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0.26132164505762967
0,1,1,0,-0.055833672077855064,1,2,1,0.8620840331672525,0.24439571392145235,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,0.44965641116767563
0,1,1,0,0.22920887396235737,1,2,0,1.0049985751815391,0.5780440319250392,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,0.5065921819768918
1,0,0,0,-1.2774445836787656,1,0,1,0.7839795741594444,-0.9684153701719032,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,-0.2785922171407909
0,0,1,1,-1.2367242199587352,0,1,1,-1.1470285400335904,-0.9792757719223342,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.6543170878961823
0,0,1,0,-0.8295205827584317,0,1,1,-0.49560411596847015,-0.7349608805122317,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,-0.22453902081955132
0,0,0,1,-0.9516816739185228,1,0,0,0.9385266951748941,-0.623222356811659,0,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,0.42368960235183833
1,1,0,1,-0.8702409464784621,1,0,1,-0.3393951979528547,-0.7419804084728762,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.1814172823743565
1,0,0,1,-1.0738427650786138,1,0,0,-1.4976677070686424,-0.9581288920912103,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.7411804167949204
0,0,1,0,1.5729808767233588,1,0,1,0.6659919871476498,1.661810586276485,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,0.37367945203985503
0,0,1,1,0.3920903288424788,1,2,1,0.9867188081797118,0.7248581214415365,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,0.49295348319485366
0,0,1,1,-0.9924020376385531,1,0,1,0.9784098231788811,-0.6642578991979421,1,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.4128999750200766
0,0,0,0,-1.1145631287986442,1,0,1,1.0465435001856922,-0.7811838099134564,1,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.39719355548650004
0,0,1,0,-1.2367242199587352,1,0,1,0.19736523310080326,-0.9449727956618266,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.22983402780612178
0,0,1,1,0.5142514200025698,1,0,0,-1.4594463760648215,-0.6135539503752997,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6847263787965404
1,0,1,1,-0.1779947632379461,0,1,1,-0.1582593249347472,-0.2648290990474358,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,-0.05198178574735188
0,0,1,0,0.43281069256250915,1,2,0,0.5214156481331973,0.49312540279107964,0,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.2634468746835827
1,0,0,1,1.125056875803025,1,2,1,0.6709773781481484,1.1932902058844155,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0.33672551951453833
0,0,1,0,0.3920903288424788,0,1,0,-1.0373499380226265,-0.36934942890168543,1,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,-0.4517185689136271
1,0,1,1,-1.0331224013585834,0,1,0,-0.5022513039691348,-0.8725259693510246,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,-0.3766207616644848
0,0,1,0,-0.30015585439803716,1,0,1,-1.481049737066981,-0.7831925427575401,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,-0.6824310535629727
0,1,1,1,0.3106496014024181,1,2,1,0.9900424021800438,0.5997648354259011,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,0.4526407141580558
1,0,0,0,-0.21871512695797646,1,2,1,1.1877962451998125,0.17285392108985287,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,0.5622670492303844
1,0,0,0,-0.9109613101984924,0,1,0,-0.9642308700153169,-0.8353313007545281,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.42181241423154925
0,1,0,0,-0.21871512695797646,1,2,1,0.720831288153132,0.05259483829239748,0,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0.4028225021143718
0,0,0,0,-0.8702409464784621,1,0,0,-0.3643221529553466,-0.7197739772514664,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,-0.1127187691101029
1,0,1,1,-1.1552834925186746,0,1,0,-0.8711702380060141,-0.9385051173836226,0,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,-0.49091569372251803
1,0,0,0,1.4508197855632678,0,1,1,-0.8263017190015288,0.2271117818674127,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,-0.33838349815537905
1,1,0,0,-1.2774445836787656,1,0,1,0.17576187209864347,-0.9764944495228335,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.42855437929615975
0,0,0,0,-0.5851984004382496,1,0,0,-1.4843733310673135,-0.8277157751368478,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.651470523989868
0,0,0,0,1.002895784642934,1,2,1,1.6015836982411773,1.8467464518559789,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,0.8242527509543315
1,0,0,0,-0.2594354906780068,1,0,1,-1.477726143066649,-0.7817135856085994,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,-0.6922552993299429
0,0,1,0,-0.62591876415828,0,1,1,-0.9675544640156493,-0.722202115854205,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,-0.4143503129353598
1,0,0,0,-1.2774445836787656,0,1,0,-0.9592454790148186,-0.9915709828471106,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,-0.7084018021161514
1,0,0,1,0.22920887396235737,1,2,1,1.1462513201956595,0.6601151166976053,1,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,0.5847145469612918
1,1,1,0,1.0843365120829946,1,0,1,0.6045054981415035,1.1572213106400975,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0.3367306691602869
1,0,0,0,-0.0965540357978854,1,0,1,-0.3028356639492,-0.2772788278832957,0,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.12822032230193747
1,1,0,0,-1.2367242199587352,0,1,1,-1.3397969920528607,-0.9864498177940619,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.743092502651182
0,1,1,0,0.7178532386027215,1,2,0,-1.3148700370503688,-0.43071511358908016,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.582798649692652
1,0,0,0,-0.9516816739185228,0,1,0,-0.46402997296531395,-0.8027500955032351,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,-0.24278158060423558
0,0,1,1,-1.1960038562387048,1,0,0,-1.4993295040688086,-0.9806443591347869,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.7540869963246858
0,0,0,1,-0.748079855318371,1,0,1,-0.16490651293541178,-0.6432655372779017,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,-0.10134185826534664
0,1,0,0,-0.055833672077855064,1,0,1,0.2920876621102721,-0.08267455586744245,0,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0.07021833796820498
0,0,0,0,-1.0331224013585834,1,0,0,-0.11172900893009581,-0.8136546452282613,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.10343149495111825
0,0,0,0,-0.9924020376385531,1,2,1,1.2825186742092813,-0.6333543169812684,1,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,0.5403723654375123
1,0,1,1,-0.62591876415828,1,0,0,-1.491020519067978,-0.8618421594989745,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,-0.7023468635713231
1,0,1,1,-0.015113308357824713,1,0,1,-1.505976692069473,-0.7096199430945594,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,-0.6675775274707753
0,1,0,0,-1.2367242199587352,1,0,0,0.5563133851366857,-0.9356575730222291,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,-0.1145625661857835
1,1,0,0,-1.0331224013585834,1,2,1,0.6659919871476498,-0.7659527586780958,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0.11792658730144481
